row_id,image,mask,split,source_id,decision,basis
BCL_f1544.png,/hdd1/hieulc/datacrack/images/training/BCL_f1544.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1544.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1545.png,/hdd1/hieulc/datacrack/images/training/BCL_f1545.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1545.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1546.png,/hdd1/hieulc/datacrack/images/training/BCL_f1546.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1546.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1547.png,/hdd1/hieulc/datacrack/images/training/BCL_f1547.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1547.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1548.png,/hdd1/hieulc/datacrack/images/training/BCL_f1548.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1548.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1551.png,/hdd1/hieulc/datacrack/images/training/BCL_f1551.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1551.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1554.png,/hdd1/hieulc/datacrack/images/training/BCL_f1554.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1554.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1555.png,/hdd1/hieulc/datacrack/images/training/BCL_f1555.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1555.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1556.png,/hdd1/hieulc/datacrack/images/training/BCL_f1556.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1556.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1557.png,/hdd1/hieulc/datacrack/images/training/BCL_f1557.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1557.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1559.png,/hdd1/hieulc/datacrack/images/training/BCL_f1559.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1559.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f156.png,/hdd1/hieulc/datacrack/images/training/BCL_f156.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f156.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1560.png,/hdd1/hieulc/datacrack/images/training/BCL_f1560.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1560.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1562.png,/hdd1/hieulc/datacrack/images/training/BCL_f1562.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1562.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1563.png,/hdd1/hieulc/datacrack/images/training/BCL_f1563.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1563.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1564.png,/hdd1/hieulc/datacrack/images/training/BCL_f1564.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1564.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1565.png,/hdd1/hieulc/datacrack/images/training/BCL_f1565.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1565.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1566.png,/hdd1/hieulc/datacrack/images/training/BCL_f1566.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1566.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1567.png,/hdd1/hieulc/datacrack/images/training/BCL_f1567.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1567.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1568.png,/hdd1/hieulc/datacrack/images/training/BCL_f1568.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1568.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1569.png,/hdd1/hieulc/datacrack/images/training/BCL_f1569.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1569.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f157.png,/hdd1/hieulc/datacrack/images/training/BCL_f157.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f157.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1570.png,/hdd1/hieulc/datacrack/images/training/BCL_f1570.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1570.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1571.png,/hdd1/hieulc/datacrack/images/training/BCL_f1571.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1571.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1572.png,/hdd1/hieulc/datacrack/images/training/BCL_f1572.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1572.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1573.png,/hdd1/hieulc/datacrack/images/training/BCL_f1573.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1573.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1574.png,/hdd1/hieulc/datacrack/images/training/BCL_f1574.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1574.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1575.png,/hdd1/hieulc/datacrack/images/training/BCL_f1575.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1575.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1577.png,/hdd1/hieulc/datacrack/images/training/BCL_f1577.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1577.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1578.png,/hdd1/hieulc/datacrack/images/training/BCL_f1578.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1578.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1579.png,/hdd1/hieulc/datacrack/images/training/BCL_f1579.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1579.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f158.png,/hdd1/hieulc/datacrack/images/training/BCL_f158.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f158.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1580.png,/hdd1/hieulc/datacrack/images/training/BCL_f1580.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1580.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1581.png,/hdd1/hieulc/datacrack/images/training/BCL_f1581.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1581.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1582.png,/hdd1/hieulc/datacrack/images/training/BCL_f1582.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1582.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1583.png,/hdd1/hieulc/datacrack/images/training/BCL_f1583.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1583.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1584.png,/hdd1/hieulc/datacrack/images/training/BCL_f1584.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1584.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1585.png,/hdd1/hieulc/datacrack/images/training/BCL_f1585.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1585.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1586.png,/hdd1/hieulc/datacrack/images/training/BCL_f1586.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1586.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1587.png,/hdd1/hieulc/datacrack/images/training/BCL_f1587.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1587.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1588.png,/hdd1/hieulc/datacrack/images/training/BCL_f1588.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1588.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f159.png,/hdd1/hieulc/datacrack/images/training/BCL_f159.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f159.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1590.png,/hdd1/hieulc/datacrack/images/training/BCL_f1590.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1590.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1591.png,/hdd1/hieulc/datacrack/images/training/BCL_f1591.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1591.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1592.png,/hdd1/hieulc/datacrack/images/training/BCL_f1592.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1592.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1593.png,/hdd1/hieulc/datacrack/images/training/BCL_f1593.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1593.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1594.png,/hdd1/hieulc/datacrack/images/training/BCL_f1594.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1594.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1595.png,/hdd1/hieulc/datacrack/images/training/BCL_f1595.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1595.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1597.png,/hdd1/hieulc/datacrack/images/training/BCL_f1597.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1597.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1598.png,/hdd1/hieulc/datacrack/images/training/BCL_f1598.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1598.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1599.png,/hdd1/hieulc/datacrack/images/training/BCL_f1599.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1599.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f16.png,/hdd1/hieulc/datacrack/images/training/BCL_f16.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f16.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f160.png,/hdd1/hieulc/datacrack/images/training/BCL_f160.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f160.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1601.png,/hdd1/hieulc/datacrack/images/training/BCL_f1601.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1601.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1602.png,/hdd1/hieulc/datacrack/images/training/BCL_f1602.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1602.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1605.png,/hdd1/hieulc/datacrack/images/training/BCL_f1605.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1605.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1606.png,/hdd1/hieulc/datacrack/images/training/BCL_f1606.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1606.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1607.png,/hdd1/hieulc/datacrack/images/training/BCL_f1607.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1607.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1608.png,/hdd1/hieulc/datacrack/images/training/BCL_f1608.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1608.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f161.png,/hdd1/hieulc/datacrack/images/training/BCL_f161.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f161.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1610.png,/hdd1/hieulc/datacrack/images/training/BCL_f1610.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1610.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1611.png,/hdd1/hieulc/datacrack/images/training/BCL_f1611.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1611.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1612.png,/hdd1/hieulc/datacrack/images/training/BCL_f1612.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1612.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1613.png,/hdd1/hieulc/datacrack/images/training/BCL_f1613.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1613.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1614.png,/hdd1/hieulc/datacrack/images/training/BCL_f1614.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1614.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1615.png,/hdd1/hieulc/datacrack/images/training/BCL_f1615.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1615.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1618.png,/hdd1/hieulc/datacrack/images/training/BCL_f1618.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1618.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f162.png,/hdd1/hieulc/datacrack/images/training/BCL_f162.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f162.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1621.png,/hdd1/hieulc/datacrack/images/training/BCL_f1621.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1621.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1622.png,/hdd1/hieulc/datacrack/images/training/BCL_f1622.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1622.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1623.png,/hdd1/hieulc/datacrack/images/training/BCL_f1623.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1623.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1624.png,/hdd1/hieulc/datacrack/images/training/BCL_f1624.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1624.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1625.png,/hdd1/hieulc/datacrack/images/training/BCL_f1625.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1625.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1626.png,/hdd1/hieulc/datacrack/images/training/BCL_f1626.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1626.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1627.png,/hdd1/hieulc/datacrack/images/training/BCL_f1627.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1627.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1628.png,/hdd1/hieulc/datacrack/images/training/BCL_f1628.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1628.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f163.png,/hdd1/hieulc/datacrack/images/training/BCL_f163.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f163.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1630.png,/hdd1/hieulc/datacrack/images/training/BCL_f1630.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1630.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1632.png,/hdd1/hieulc/datacrack/images/training/BCL_f1632.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1632.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1633.png,/hdd1/hieulc/datacrack/images/training/BCL_f1633.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1633.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1634.png,/hdd1/hieulc/datacrack/images/training/BCL_f1634.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1634.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1635.png,/hdd1/hieulc/datacrack/images/training/BCL_f1635.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1635.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1637.png,/hdd1/hieulc/datacrack/images/training/BCL_f1637.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1637.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1638.png,/hdd1/hieulc/datacrack/images/training/BCL_f1638.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1638.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f164.png,/hdd1/hieulc/datacrack/images/training/BCL_f164.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f164.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1641.png,/hdd1/hieulc/datacrack/images/training/BCL_f1641.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1641.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1643.png,/hdd1/hieulc/datacrack/images/training/BCL_f1643.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1643.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1644.png,/hdd1/hieulc/datacrack/images/training/BCL_f1644.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1644.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1645.png,/hdd1/hieulc/datacrack/images/training/BCL_f1645.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1645.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1646.png,/hdd1/hieulc/datacrack/images/training/BCL_f1646.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1646.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1647.png,/hdd1/hieulc/datacrack/images/training/BCL_f1647.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1647.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1648.png,/hdd1/hieulc/datacrack/images/training/BCL_f1648.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1648.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1650.png,/hdd1/hieulc/datacrack/images/training/BCL_f1650.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1650.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1651.png,/hdd1/hieulc/datacrack/images/training/BCL_f1651.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1651.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1652.png,/hdd1/hieulc/datacrack/images/training/BCL_f1652.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1652.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1653.png,/hdd1/hieulc/datacrack/images/training/BCL_f1653.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1653.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1655.png,/hdd1/hieulc/datacrack/images/training/BCL_f1655.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1655.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1658.png,/hdd1/hieulc/datacrack/images/training/BCL_f1658.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1658.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1659.png,/hdd1/hieulc/datacrack/images/training/BCL_f1659.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1659.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1660.png,/hdd1/hieulc/datacrack/images/training/BCL_f1660.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1660.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1661.png,/hdd1/hieulc/datacrack/images/training/BCL_f1661.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1661.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1662.png,/hdd1/hieulc/datacrack/images/training/BCL_f1662.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1662.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1663.png,/hdd1/hieulc/datacrack/images/training/BCL_f1663.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1663.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1665.png,/hdd1/hieulc/datacrack/images/training/BCL_f1665.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1665.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1666.png,/hdd1/hieulc/datacrack/images/training/BCL_f1666.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1666.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1667.png,/hdd1/hieulc/datacrack/images/training/BCL_f1667.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1667.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1668.png,/hdd1/hieulc/datacrack/images/training/BCL_f1668.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1668.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1669.png,/hdd1/hieulc/datacrack/images/training/BCL_f1669.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1669.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f167.png,/hdd1/hieulc/datacrack/images/training/BCL_f167.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f167.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1670.png,/hdd1/hieulc/datacrack/images/training/BCL_f1670.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1670.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1671.png,/hdd1/hieulc/datacrack/images/training/BCL_f1671.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1671.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1672.png,/hdd1/hieulc/datacrack/images/training/BCL_f1672.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1672.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1673.png,/hdd1/hieulc/datacrack/images/training/BCL_f1673.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1673.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1674.png,/hdd1/hieulc/datacrack/images/training/BCL_f1674.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1674.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
BCL_f1675.png,/hdd1/hieulc/datacrack/images/training/BCL_f1675.png,/hdd1/hieulc/datacrack/annotations/training/BCL_f1675.png,train,BCL,QUARANTINE_UNCERTIFIED_EMPTY_GT,untrusted empty-GT in contaminated source
